artist_id,artist_name,stage_name,work_id,work_name,work_type,genre,release_date,notoriety_date,notable
241,Yan Jia,NA,239,"Radiant Morning, Endless Delight",Album,Dream Pop,2015,NA,TRUE
241,Yan Jia,NA,1120,Serendipity's Smile,Song,Dream Pop,2018,NA,TRUE
242,Juan Cai,NA,239,"Radiant Morning, Endless Delight",Album,Dream Pop,2015,NA,TRUE
242,Juan Cai,NA,1120,Serendipity's Smile,Song,Dream Pop,2018,NA,TRUE
250,Mareen Schacht,NA,249,Sunbeams of Joy Cascading,Song,Emo/Pop Punk,2010,NA,TRUE
250,Mareen Schacht,NA,1955,Prayers for the Crown,Song,Emo/Pop Punk,1985,NA,TRUE
250,Mareen Schacht,NA,2026,Scattered Light,Song,Indie Pop,2023,NA,TRUE
250,Mareen Schacht,NA,2615,Distant Echoes,Album,Southern Gothic Rock,1984,NA,TRUE
250,Mareen Schacht,NA,5871,Radiant Threads,Song,Indie Pop,2013,NA,TRUE
250,Mareen Schacht,NA,11520,Reflections of Ego,Song,Emo/Pop Punk,2007,NA,TRUE
250,Mareen Schacht,NA,14588,Burning Young Hearts,Song,Avant-Garde Folk,1994,1994,TRUE
250,Mareen Schacht,NA,15847,The Art of Loneliness,Album,Avant-Garde Folk,2010,NA,TRUE
251,Chantal Stadelmann,NA,11520,Reflections of Ego,Song,Emo/Pop Punk,2007,NA,TRUE
252,Stephanie Morales,NA,249,Sunbeams of Joy Cascading,Song,Emo/Pop Punk,2010,NA,TRUE
252,Stephanie Morales,NA,11520,Reflections of Ego,Song,Emo/Pop Punk,2007,NA,TRUE
253,Amanda Nelson,NA,249,Sunbeams of Joy Cascading,Song,Emo/Pop Punk,2010,NA,TRUE
253,Amanda Nelson,NA,11520,Reflections of Ego,Song,Emo/Pop Punk,2007,NA,TRUE
254,Dörthe Dehmel,NA,249,Sunbeams of Joy Cascading,Song,Emo/Pop Punk,2010,NA,TRUE
254,Dörthe Dehmel,NA,11520,Reflections of Ego,Song,Emo/Pop Punk,2007,NA,TRUE
261,Shawn Hart,NA,258,When Happiness Breaks Through,Song,Dream Pop,2029,NA,TRUE
265,Wei Zhang,NA,264,Brilliant Beyond Measure,Album,Dream Pop,2018,NA,TRUE
266,Ping Meng,NA,264,Brilliant Beyond Measure,Album,Dream Pop,2018,NA,TRUE
266,Ping Meng,NA,3795,Bamboo Whispers,Song,Synthwave,2020,NA,TRUE
267,Walter White,NA,264,Brilliant Beyond Measure,Album,Dream Pop,2018,NA,TRUE
267,Walter White,NA,3795,Bamboo Whispers,Song,Synthwave,2020,NA,TRUE
267,Walter White,NA,7920,Manifest Destiny Blues,Song,Oceanus Folk,2010,NA,TRUE
267,Walter White,NA,15032,Wavelengths of Lingering Queries,Song,Oceanus Folk,2009,NA,TRUE
268,Na Kang,NA,264,Brilliant Beyond Measure,Album,Dream Pop,2018,NA,TRUE
268,Na Kang,NA,3795,Bamboo Whispers,Song,Synthwave,2020,NA,TRUE
269,Xia Zhong,NA,264,Brilliant Beyond Measure,Album,Dream Pop,2018,NA,TRUE
269,Xia Zhong,NA,15084,Journey of the Iron Ship,Song,Dream Pop,2014,2014,TRUE
273,Tao Zou,NA,272,Undying Affection,Song,Desert Rock,2017,NA,TRUE
273,Tao Zou,NA,1874,Dusty Miles,Song,Dream Pop,2023,NA,TRUE
274,Li Xie,NA,272,Undying Affection,Song,Desert Rock,2017,NA,TRUE
274,Li Xie,NA,12759,Feathered Journeys to Izmir,Song,Dream Pop,2013,2013,TRUE
276,Kendra Miller,NA,12759,Feathered Journeys to Izmir,Song,Dream Pop,2013,2013,TRUE
280,George Bailey,NA,279,Constant Heart,Album,Alternative Rock,2026,2026,TRUE
281,William Tran,NA,279,Constant Heart,Album,Alternative Rock,2026,2026,TRUE
284,Liza Rijcken,NA,283,Unbreakable Bond,Song,Dream Pop,2029,2029,TRUE
287,Ryan van 't Houteveen-Luboch,NA,283,Unbreakable Bond,Song,Dream Pop,2029,2029,TRUE
288,Gerlind Sager-Ortmann,NA,283,Unbreakable Bond,Song,Dream Pop,2029,2029,TRUE
289,Liam de Vrome,NA,283,Unbreakable Bond,Song,Dream Pop,2029,2029,TRUE
293,Joseph Alvarez,NA,292,Eternal Flame,Song,Dream Pop,2016,NA,TRUE
294,Xiulan Huang,NA,292,Eternal Flame,Song,Dream Pop,2016,NA,TRUE
295,Xia Shen,NA,292,Eternal Flame,Song,Dream Pop,2016,NA,TRUE
296,Juan Long,NA,292,Eternal Flame,Song,Dream Pop,2016,NA,TRUE
296,Juan Long,NA,5356,Hallelujah Horizon,Song,Psychedelic Rock,2016,NA,TRUE
296,Juan Long,NA,11377,Pristine and Pampered,Song,Psychedelic Rock,2010,NA,TRUE
299,Ingbert Hertrampf,NA,298,Roots and Horizons,Song,Indie Folk,2013,NA,TRUE
299,Ingbert Hertrampf,NA,14537,Wildly in Love,Album,Symphonic Metal,2007,NA,TRUE
300,Klaus-Günter Kensy,NA,298,Roots and Horizons,Song,Indie Folk,2013,NA,TRUE
300,Klaus-Günter Kensy,NA,1813,"No Doubt, No Filter",Album,Indie Rock,2023,NA,TRUE
300,Klaus-Günter Kensy,NA,2486,Ethereal Cascade,Song,Doom Metal,2023,NA,TRUE
300,Klaus-Günter Kensy,NA,14537,Wildly in Love,Album,Symphonic Metal,2007,NA,TRUE
301,Robert Peters,NA,298,Roots and Horizons,Song,Indie Folk,2013,NA,TRUE
302,Cindy Lübs,NA,298,Roots and Horizons,Song,Indie Folk,2013,NA,TRUE
302,Cindy Lübs,NA,1813,"No Doubt, No Filter",Album,Indie Rock,2023,NA,TRUE
302,Cindy Lübs,NA,4415,Restart: Unwritten Horizons,Song,Doom Metal,2013,NA,TRUE
302,Cindy Lübs,NA,9200,Bubbly Wobble,Song,Indie Folk,2027,NA,TRUE
302,Cindy Lübs,NA,11256,Unshared Horizons,Album,Doom Metal,2013,NA,TRUE
302,Cindy Lübs,NA,14537,Wildly in Love,Album,Symphonic Metal,2007,NA,TRUE
303,Corinna Gute,NA,298,Roots and Horizons,Song,Indie Folk,2013,NA,TRUE
303,Corinna Gute,NA,3323,Scholar's Rebellion,Album,Doom Metal,2020,NA,TRUE
303,Corinna Gute,NA,6168,Strangers to Our Dreams,Song,Psychedelic Rock,2017,NA,TRUE
303,Corinna Gute,NA,6762,Fragile Constellations,Song,Symphonic Metal,2007,NA,TRUE
303,Corinna Gute,NA,9200,Bubbly Wobble,Song,Indie Folk,2027,NA,TRUE
303,Corinna Gute,NA,9713,Battlefield Lament,Song,Synthwave,2020,NA,TRUE
303,Corinna Gute,NA,12823,Rainfall's Whisper,Song,Doom Metal,2027,NA,TRUE
303,Corinna Gute,NA,14537,Wildly in Love,Album,Symphonic Metal,2007,NA,TRUE
304,Belinda Knappe,NA,298,Roots and Horizons,Song,Indie Folk,2013,NA,TRUE
304,Belinda Knappe,NA,1125,Footprints of Innocence,Song,Symphonic Metal,2013,NA,TRUE
304,Belinda Knappe,NA,1495,Radiant Beyond Compare,Song,Doom Metal,2004,2004,TRUE
304,Belinda Knappe,NA,2486,Ethereal Cascade,Song,Doom Metal,2023,NA,TRUE
304,Belinda Knappe,NA,4652,Underofficer's Lament,Album,Doom Metal,2007,2007,TRUE
304,Belinda Knappe,NA,7250,Pelkkä Sinä (Just You),Song,Doom Metal,2013,NA,TRUE
304,Belinda Knappe,NA,10666,Velvet Shadows: A Deer's Journey,Song,Indie Folk,2020,NA,TRUE
304,Belinda Knappe,NA,12425,Burning Chains of Desire,Song,Synthwave,2012,NA,TRUE
304,Belinda Knappe,NA,14537,Wildly in Love,Album,Symphonic Metal,2007,NA,TRUE
305,Bekir Bruder,NA,298,Roots and Horizons,Song,Indie Folk,2013,NA,TRUE
305,Bekir Bruder,NA,1779,Dreaming Before Dawn,Song,Indie Folk,2017,2017,TRUE
305,Bekir Bruder,NA,3593,Shadows of Inheritance,Album,Symphonic Metal,2020,NA,TRUE
305,Bekir Bruder,NA,6762,Fragile Constellations,Song,Symphonic Metal,2007,NA,TRUE
305,Bekir Bruder,NA,11256,Unshared Horizons,Album,Doom Metal,2013,NA,TRUE
305,Bekir Bruder,NA,12858,Parade of Painted Spirits,Song,Doom Metal,2023,NA,TRUE
305,Bekir Bruder,NA,14707,Playful Interlude,Song,Symphonic Metal,2023,NA,TRUE
305,Bekir Bruder,NA,16084,"Curved Bow, Singing Wire",Song,Doom Metal,2013,NA,TRUE
309,Jun Ye,NA,308,Heartland Anthem,Song,Dream Pop,2014,NA,TRUE
313,Li Liao,NA,312,Borderless Pride,Album,Synthwave,2007,NA,TRUE
314,Cristian Bonilla,NA,312,Borderless Pride,Album,Synthwave,2007,NA,TRUE
314,Cristian Bonilla,NA,6474,Midsummer's Melody,Song,Dream Pop,2027,NA,TRUE
314,Cristian Bonilla,NA,7484,Disconnected,Album,Synthwave,2010,NA,TRUE
314,Cristian Bonilla,NA,13724,Muddy Waters Midnight,Song,Synthwave,2013,2013,TRUE
314,Cristian Bonilla,NA,16510,Waiting for That Moment,Album,Space Rock,2026,2026,TRUE
315,Xiuying Guo,NA,312,Borderless Pride,Album,Synthwave,2007,NA,TRUE
316,Lei Xue,NA,312,Borderless Pride,Album,Synthwave,2007,NA,TRUE
316,Lei Xue,NA,6474,Midsummer's Melody,Song,Dream Pop,2027,NA,TRUE
316,Lei Xue,NA,8624,Luminous Echo,Song,Darkwave,2024,NA,TRUE
316,Lei Xue,NA,16510,Waiting for That Moment,Album,Space Rock,2026,2026,TRUE
317,Gang Bai,NA,821,Gravity of Your Nearness,Song,Indie Folk,2007,NA,TRUE
317,Gang Bai,NA,2863,Whirling Whispers,Song,Indie Rock,2022,NA,TRUE
317,Gang Bai,NA,4777,Autumno's Golden Whispers,Song,Synthwave,2014,NA,TRUE
317,Gang Bai,NA,7484,Disconnected,Album,Synthwave,2010,NA,TRUE
317,Gang Bai,NA,7838,Frames of Remembrance,Song,Synthwave,2020,NA,TRUE
317,Gang Bai,NA,13724,Muddy Waters Midnight,Song,Synthwave,2013,2013,TRUE
322,Kelly Long,NA,321,Soil of My Soul,Song,Space Rock,2025,NA,TRUE
323,Janice Fuentes,NA,321,Soil of My Soul,Song,Space Rock,2025,NA,TRUE
324,Samantha Padilla,NA,321,Soil of My Soul,Song,Space Rock,2025,NA,TRUE
325,Ryan Pollard,NA,321,Soil of My Soul,Song,Space Rock,2025,NA,TRUE
326,Laura Davis,NA,321,Soil of My Soul,Song,Space Rock,2025,NA,TRUE
330,Kerri Weeks,NA,329,Decade's Melody of Memories,Song,Blues Rock,2025,NA,TRUE
330,Kerri Weeks,NA,4186,Depths of Stone,Song,Southern Gothic Rock,2023,NA,TRUE
331,Louis Armstrong,NA,329,Decade's Melody of Memories,Song,Blues Rock,2025,NA,TRUE
332,David Hayes,NA,329,Decade's Melody of Memories,Song,Blues Rock,2025,NA,TRUE
332,David Hayes,NA,4186,Depths of Stone,Song,Southern Gothic Rock,2023,NA,TRUE
332,David Hayes,NA,6329,Café Couleurs,Album,Blues Rock,2000,NA,TRUE
332,David Hayes,NA,14851,Golden Horizon,Song,Blues Rock,1986,NA,TRUE
333,Lauren Foster,NA,329,Decade's Melody of Memories,Song,Blues Rock,2025,NA,TRUE
334,Christopher Lee,NA,329,Decade's Melody of Memories,Song,Blues Rock,2025,NA,TRUE
334,Christopher Lee,NA,9817,Gudomlig Vandring (Divine Journey),Album,Southern Gothic Rock,1992,NA,TRUE
334,Christopher Lee,NA,10520,Vintage Nights,Song,Southern Gothic Rock,2012,2012,TRUE
334,Christopher Lee,NA,11352,Whispers of the Sussex Shoreline,Album,Indie Pop,1994,NA,TRUE
341,Dierk Bohlander,NA,339,Whispers of a Thousand Moons,Album,Southern Gothic Rock,2027,2027,TRUE
341,Dierk Bohlander,NA,15104,Silent Grace,Song,Southern Gothic Rock,2016,NA,TRUE
345,Laila Rosenow-Mans,NA,344,Echoes from the Distant Years,Album,Indie Rock,2013,NA,TRUE
346,Ulrich Klotz,NA,344,Echoes from the Distant Years,Album,Indie Rock,2013,NA,TRUE
347,Frau Marianna Wernecke,NA,344,Echoes from the Distant Years,Album,Indie Rock,2013,NA,TRUE
347,Frau Marianna Wernecke,NA,10183,Rewind and Replay,Album,Indie Folk,2020,NA,TRUE
347,Frau Marianna Wernecke,NA,15199,Shadows of Alfie,Song,Post-Apocalyptic Folk,2025,NA,TRUE
350,Michael Williamson,NA,349,Rhythms of a Lingering Love,Song,Americana,2028,NA,TRUE
351,Tao Tan,NA,349,Rhythms of a Lingering Love,Song,Americana,2028,NA,TRUE
352,Guiying Fang,NA,349,Rhythms of a Lingering Love,Song,Americana,2028,NA,TRUE
353,Li Zheng,NA,349,Rhythms of a Lingering Love,Song,Americana,2028,NA,TRUE
355,Juan Yin,NA,349,Rhythms of a Lingering Love,Song,Americana,2028,NA,TRUE
355,Juan Yin,NA,673,Paternal Echoes,Song,Doom Metal,2023,NA,TRUE
355,Juan Yin,NA,6051,Rhythms of the Sierra,Album,Desert Rock,2013,NA,TRUE
355,Juan Yin,NA,9230,Echoes of the Maritime Realm,Song,Dream Pop,2018,NA,TRUE
355,Juan Yin,NA,11736,Echoes from the Forgotten Coast,Song,Symphonic Metal,2013,NA,TRUE
355,Juan Yin,NA,14293,Corner Store Memories,Song,Americana,2023,NA,TRUE
355,Juan Yin,NA,14333,Echoes of Autumn's Farewell,Song,Post-Apocalyptic Folk,2024,NA,TRUE
356,Ping Bai,NA,349,Rhythms of a Lingering Love,Song,Americana,2028,NA,TRUE
359,Wei Mao,NA,358,Endless Horizon,Song,Post-Apocalyptic Folk,2027,2027,TRUE
360,Wei Xiao,NA,358,Endless Horizon,Song,Post-Apocalyptic Folk,2027,2027,TRUE
360,Wei Xiao,NA,13658,Wishful Thinking,Song,Synthwave,2023,NA,TRUE
361,Gang Chen,NA,358,Endless Horizon,Song,Post-Apocalyptic Folk,2027,2027,TRUE
361,Gang Chen,NA,13658,Wishful Thinking,Song,Synthwave,2023,NA,TRUE
362,Yong Yao,NA,358,Endless Horizon,Song,Post-Apocalyptic Folk,2027,2027,TRUE
362,Yong Yao,NA,13658,Wishful Thinking,Song,Synthwave,2023,NA,TRUE
366,Juan Meng,NA,365,Footprints Beyond Tomorrow,Song,Indie Rock,2021,NA,TRUE
367,Tao Yan,NA,365,Footprints Beyond Tomorrow,Song,Indie Rock,2021,NA,TRUE
368,Juan Zhu,NA,9893,Warmth Between Shadows,Album,Indie Folk,2027,NA,TRUE
369,Ping Liang,NA,365,Footprints Beyond Tomorrow,Song,Indie Rock,2021,NA,TRUE
369,Ping Liang,NA,9893,Warmth Between Shadows,Album,Indie Folk,2027,NA,TRUE
372,Tao Cui, FL∆ME,371,Wandering Without End,Song,Synthwave,2017,NA,TRUE
372,Tao Cui, FL∆ME,10426,Somewhere Between Somewhere,Song,Oceanus Folk,2026,NA,TRUE
372,Tao Cui, FL∆ME,13396,Waiting by the Phone,Song,Oceanus Folk,2029,NA,TRUE
373,Na Hu,NA,371,Wandering Without End,Song,Synthwave,2017,NA,TRUE
374,Tao Qin,NA,371,Wandering Without End,Song,Synthwave,2017,NA,TRUE
377,Hildegund Wilmsen,NA,376,Infinite Pathway,Song,Dream Pop,2030,NA,TRUE
378,Rosalie Hettner-Warmer,NA,376,Infinite Pathway,Song,Dream Pop,2030,NA,TRUE
378,Rosalie Hettner-Warmer,NA,15971,Celestial Descent,Song,Indie Rock,2013,NA,TRUE
379,Jutta Matthäi,NA,376,Infinite Pathway,Song,Dream Pop,2030,NA,TRUE
380,Hanne-Lore Scholl-Heser,NA,376,Infinite Pathway,Song,Dream Pop,2030,NA,TRUE
380,Hanne-Lore Scholl-Heser,NA,15971,Celestial Descent,Song,Indie Rock,2013,NA,TRUE
383,Mackenzie Compton,Arcana,382,Last Call at the Goodbye Cafe,Song,Dream Pop,2027,NA,TRUE
384,Hannah Wilkinson,Leo Sinclair,382,Last Call at the Goodbye Cafe,Song,Dream Pop,2027,NA,TRUE
385,Cynthia Nash,NA,382,Last Call at the Goodbye Cafe,Song,Dream Pop,2027,NA,TRUE
386,Sharon Holland,NA,382,Last Call at the Goodbye Cafe,Song,Dream Pop,2027,NA,TRUE
388,Jun Song,NA,382,Last Call at the Goodbye Cafe,Song,Dream Pop,2027,NA,TRUE
388,Jun Song,NA,9308,Ancestral Melodies of the Plains,Song,Dream Pop,2022,NA,TRUE
392,Jing Yang,NA,391,Espresso Farewell,Song,Dream Pop,2030,NA,TRUE
396,Min Chang,NA,395,Broken Mugs and Memories,Song,Post-Apocalyptic Folk,2022,NA,TRUE
397,Qiang Meng,NA,395,Broken Mugs and Memories,Song,Post-Apocalyptic Folk,2022,NA,TRUE
397,Qiang Meng,NA,11432,Snapshots of Almost Love,Song,Dream Pop,2010,NA,TRUE
397,Qiang Meng,NA,13804,Workhouse Whispers,Album,Dream Pop,2006,2006,TRUE
398,Xia Chen,NA,395,Broken Mugs and Memories,Song,Post-Apocalyptic Folk,2022,NA,TRUE
403,Dunja Reinhardt,NA,402,The Final Brew,Song,Synthwave,2011,NA,TRUE
404,Eckehard Wagner,NA,543,Lonesome Till Dawn,Song,Doom Metal,2020,NA,TRUE
405,Leyla Graf-Gotthard,NA,13149,Whispers of Marjolijn,Album,Synthwave,2007,NA,TRUE
405,Leyla Graf-Gotthard,NA,402,The Final Brew,Song,Synthwave,2011,NA,TRUE
405,Leyla Graf-Gotthard,NA,543,Lonesome Till Dawn,Song,Doom Metal,2020,NA,TRUE
405,Leyla Graf-Gotthard,NA,1447,Infernal Waltz,Song,Doom Metal,2020,NA,TRUE
405,Leyla Graf-Gotthard,NA,2445,Vulnerable Architecture,Song,Doom Metal,2007,NA,TRUE
405,Leyla Graf-Gotthard,NA,2576,Ivory Whispers of the Eighth Symphony,Song,Indie Folk,2020,2020,TRUE
405,Leyla Graf-Gotthard,NA,2647,Whispers of the Andes,Song,Doom Metal,2023,NA,TRUE
405,Leyla Graf-Gotthard,NA,2956,Sapnon Ka Safar,Song,Indie Folk,2008,NA,TRUE
405,Leyla Graf-Gotthard,NA,3519,Wings of Castilla,Song,Doom Metal,2018,NA,TRUE
405,Leyla Graf-Gotthard,NA,3908,Bitter Giggles,Song,Synthwave,2023,2023,TRUE
405,Leyla Graf-Gotthard,NA,6541,Pasture Party,Song,Doom Metal,2020,NA,TRUE
405,Leyla Graf-Gotthard,NA,7310,Steps Beyond Horizon,Song,Doom Metal,2007,NA,TRUE
405,Leyla Graf-Gotthard,NA,8215,Retrograde Love,Album,Doom Metal,2017,NA,TRUE
405,Leyla Graf-Gotthard,NA,12410,The Unfolding Identity,Song,Doom Metal,2029,NA,TRUE
405,Leyla Graf-Gotthard,NA,13558,Personal Compass,Song,Doom Metal,2020,NA,TRUE
408,Barbara Russell,NA,407,Scorched Lineage,Song,Doom Metal,2017,NA,TRUE
410,Destiny Norman,NA,7652,Wearing Down,Song,Doom Metal,2008,NA,TRUE
414,Jimmy Brown,NA,413,Embers of Inheritance,Song,Indie Pop,2013,NA,TRUE
415,Denise Bell,NA,1170,Camouflage Courage,Song,Emo/Pop Punk,2004,NA,TRUE
415,Denise Bell,NA,6315,Iris to Iris,Song,Emo/Pop Punk,1987,NA,TRUE
421,Deanna Johnson,NA,419,Crimson Birthright,Song,Doom Metal,1994,NA,TRUE
424,Sherry Russell,NA,423,Flames of Descent,Song,Southern Gothic Rock,2000,NA,TRUE
424,Sherry Russell,NA,6262,Torch of Tomorrow,Song,Dream Pop,1992,NA,TRUE
425,Hazel Kara,NA,8476,The Anticipation Groove,Song,Southern Gothic Rock,1987,NA,TRUE
425,Hazel Kara,NA,423,Flames of Descent,Song,Southern Gothic Rock,2000,NA,TRUE
425,Hazel Kara,NA,4250,Melody of Dreams,Song,Blues Rock,2003,NA,TRUE
426,Juan Hu,NA,423,Flames of Descent,Song,Southern Gothic Rock,2000,NA,TRUE
427,Tammy Mcdonald,NA,423,Flames of Descent,Song,Southern Gothic Rock,2000,NA,TRUE
432,Lei Zhou,NA,431,Cobblestone Waltz,Album,Americana,2000,NA,TRUE
433,Ping Chen,NA,431,Cobblestone Waltz,Album,Americana,2000,NA,TRUE
433,Ping Chen,NA,13140,Lunar Sabbat,Song,Dream Pop,2021,NA,TRUE
434,Juan Gao,NA,14446,Scarlet Solidarity,Song,Alternative Rock,2013,NA,TRUE
435,Juan Xu,NA,2424,Unwind Tonight,Song,Darkwave,2023,NA,TRUE
435,Juan Xu,NA,12205,Riverside Freedom,Song,Dream Pop,2015,NA,TRUE
436,Deborah Rogers,NA,431,Cobblestone Waltz,Album,Americana,2000,NA,TRUE
439,Fang Zou,NA,438,Parisian Shadows on the Hill,Song,Dream Pop,2010,2010,TRUE
440,Gang Cui,NA,438,Parisian Shadows on the Hill,Song,Dream Pop,2010,2010,TRUE
440,Gang Cui,NA,3087,Recall the Firebrand,Album,Jazz Surf Rock,2019,NA,TRUE
440,Gang Cui,NA,8231,"Distant Horizons, Tender Goodbyes",Song,Synthwave,2010,NA,TRUE
440,Gang Cui,NA,13721,River's Lament,Album,Doom Metal,2018,NA,TRUE
440,Gang Cui,NA,15515,Sunlight Through Snowflakes,Album,Dream Pop,2010,2010,TRUE
441,Alisha Fuller,NA,3087,Recall the Firebrand,Album,Jazz Surf Rock,2019,NA,TRUE
441,Alisha Fuller,NA,8231,"Distant Horizons, Tender Goodbyes",Song,Synthwave,2010,NA,TRUE
441,Alisha Fuller,NA,13721,River's Lament,Album,Doom Metal,2018,NA,TRUE
441,Alisha Fuller,NA,15515,Sunlight Through Snowflakes,Album,Dream Pop,2010,2010,TRUE
442,John Ferguson,NA,438,Parisian Shadows on the Hill,Song,Dream Pop,2010,2010,TRUE
442,John Ferguson,NA,3087,Recall the Firebrand,Album,Jazz Surf Rock,2019,NA,TRUE
443,Guiying Qin,NA,438,Parisian Shadows on the Hill,Song,Dream Pop,2010,2010,TRUE
443,Guiying Qin,NA,3087,Recall the Firebrand,Album,Jazz Surf Rock,2019,NA,TRUE
443,Guiying Qin,NA,8231,"Distant Horizons, Tender Goodbyes",Song,Synthwave,2010,NA,TRUE
443,Guiying Qin,NA,13721,River's Lament,Album,Doom Metal,2018,NA,TRUE
443,Guiying Qin,NA,15515,Sunlight Through Snowflakes,Album,Dream Pop,2010,2010,TRUE
446,Joseph Vargas,NA,445,Twilight at Saint-Genevieve,Album,Psychedelic Rock,2017,NA,TRUE
450,Jun Cao,NA,5283,Dial Tone Goodbye,Song,Indie Pop,2003,NA,TRUE
450,Jun Cao,NA,14887,Call of the Submerged Seductress,Album,Dream Pop,2015,NA,TRUE
451,Gang Lei,NA,449,Dancing Stones of Memory,Song,Southern Gothic Rock,2004,NA,TRUE
451,Gang Lei,NA,5283,Dial Tone Goodbye,Song,Indie Pop,2003,NA,TRUE
451,Gang Lei,NA,13304,Endorphin Sunrise,Song,Doom Metal,2021,NA,TRUE
455,Yang Peng,NA,454,Celestial Blueprints,Song,Synthwave,1998,NA,TRUE
455,Yang Peng,NA,6899,Shattered Pieces,Song,Synthwave,2000,2000,TRUE
455,Yang Peng,NA,15242,Culloden's Lament,Album,Dream Pop,1998,NA,TRUE
455,Yang Peng,NA,15402,Silent Steps of Summer's Daughter,Album,Indie Folk,2001,NA,TRUE
455,Yang Peng,NA,15855,Sacred Fragments,Song,Synthwave,2003,2003,TRUE
456,Yan Tang,NA,454,Celestial Blueprints,Song,Synthwave,1998,NA,TRUE
456,Yan Tang,NA,8282,Queens Diamond Fever,Song,Synthwave,1997,NA,TRUE
457,Min Cao,NA,454,Celestial Blueprints,Song,Synthwave,1998,NA,TRUE
457,Min Cao,NA,764,Windswept Bloodline,Song,Dream Pop,2021,NA,TRUE
457,Min Cao,NA,933,Crossroads of Change,Song,Dream Pop,1998,NA,TRUE
457,Min Cao,NA,6899,Shattered Pieces,Song,Synthwave,2000,2000,TRUE
457,Min Cao,NA,15402,Silent Steps of Summer's Daughter,Album,Indie Folk,2001,NA,TRUE
457,Min Cao,NA,15855,Sacred Fragments,Song,Synthwave,2003,2003,TRUE
462,Marie-Louise Wesack,NA,461,Hands That Weave Existence,Song,Americana,2027,NA,TRUE
465,Ildiko Wesack,NA,461,Hands That Weave Existence,Song,Americana,2027,NA,TRUE
468,Tao Dong, Thunder Child,467,Divine Architecture,Song,Post-Apocalyptic Folk,2020,NA,TRUE
469,Jing Yang,NA,467,Divine Architecture,Song,Post-Apocalyptic Folk,2020,NA,TRUE
471,Juan Xiong,NA,467,Divine Architecture,Song,Post-Apocalyptic Folk,2020,NA,TRUE
475,Qiang Lai,NA,473,The Maker's Symphony,Album,Synthwave,2027,2027,TRUE
476,Xiuying Yuan,NA,473,The Maker's Symphony,Album,Synthwave,2027,2027,TRUE
480,Jun Wan,NA,13228,Whispers in the Royal Nursery,Song,Speed Metal,2013,NA,TRUE
480,Jun Wan,NA,478,Whispers of Green Hope,Song,Speed Metal,2018,NA,TRUE
483,Wei Su,NA,482,"Thawing Hearts, Blooming Dreams",Album,Dream Pop,2004,NA,TRUE
483,Wei Su,NA,15212,Whispers of the Crane,Song,Dream Pop,2003,NA,TRUE
484,Min Zhou,NA,482,"Thawing Hearts, Blooming Dreams",Album,Dream Pop,2004,NA,TRUE
487,Andrew Lang,NA,1544,Tesadüfün Dansı (Dance of Coincidence),Song,Southern Gothic Rock,2007,NA,TRUE
487,Andrew Lang,NA,485,Resilience in Renewal,Song,Southern Gothic Rock,1998,NA,TRUE
492,Yang Pan,NA,491,After the Frost Surrenders,Song,Dream Pop,2029,NA,TRUE
493,Chao Shen,NA,491,After the Frost Surrenders,Song,Dream Pop,2029,NA,TRUE
495,Qiang Wu,NA,491,After the Frost Surrenders,Song,Dream Pop,2029,NA,TRUE
495,Qiang Wu,NA,15512,Tropical Daydream in Frost,Song,Dream Pop,2024,NA,TRUE
498,Joshua Brewer,NA,497,Rollin' Through the Groove,Song,Indie Folk,2000,NA,TRUE
499,Wei Li,NA,497,Rollin' Through the Groove,Song,Indie Folk,2000,NA,TRUE
500,Chao Jin,NA,497,Rollin' Through the Groove,Song,Indie Folk,2000,NA,TRUE
501,Wei Meng,NA,497,Rollin' Through the Groove,Song,Indie Folk,2000,NA,TRUE
505,Juan Shi, Storm,504,Never Stop the Boogie,Song,Dream Pop,2028,NA,TRUE
506,Erin Mitchell,NA,504,Never Stop the Boogie,Song,Dream Pop,2028,NA,TRUE
508,Tao He,NA,504,Never Stop the Boogie,Song,Dream Pop,2028,NA,TRUE
508,Tao He,NA,15192,Waiting for Alfie,Song,Dream Pop,2028,2028,TRUE
511,Mateusz Mikoda,NA,510,Endless Rhythm Ride,Album,Alternative Rock,2028,NA,TRUE
511,Mateusz Mikoda,NA,13625,Heartbeat of the Homeland,Album,Alternative Rock,2028,NA,TRUE
512,Aniela Wszoła,NA,510,Endless Rhythm Ride,Album,Alternative Rock,2028,NA,TRUE
513,Tobiasz Haponiuk,NA,510,Endless Rhythm Ride,Album,Alternative Rock,2028,NA,TRUE
517,Chiyo Nakajima,NA,516,Choogle On Down the Road (First Draft),Song,Doom Metal,2023,NA,TRUE
521,Nisa van de Biezenbos,NA,520,Beta Version,Song,Synthwave,1991,NA,TRUE
522,Yara Robbrechts Bruijne,NA,520,Beta Version,Song,Synthwave,1991,NA,TRUE
523,Sophie Broeckx,NA,520,Beta Version,Song,Synthwave,1991,NA,TRUE
526,Yumiko Ito,NA,525,Experimental Model,Song,Doom Metal,2007,NA,TRUE
526,Yumiko Ito,NA,6020,Sunrise of Forgiveness,Song,Indie Folk,2026,NA,TRUE
528,Tomoya Shimizu,NA,525,Experimental Model,Song,Doom Metal,2007,NA,TRUE
529,Mai Sato,NA,525,Experimental Model,Song,Doom Metal,2007,NA,TRUE
529,Mai Sato,NA,6020,Sunrise of Forgiveness,Song,Indie Folk,2026,NA,TRUE
